,Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,price(100g)
540,Feitoria Cacao,Maya Mountain,2016,76.0,Portugal,55.0,Trinitario,Belize,114950.00000000001
541,Felchlin,Elvesia P.,2006,74.0,Switzerland,60.0,"Trinitario, Criollo",Dominican Republic,122100.00000000001
542,Felchlin,Arriba,2006,72.0,Switzerland,70.0,Forastero (Arriba),Ecuador,126000.0
543,Finca,Dominican Republic,2014,80.0,U.S.A.,60.0,Blend,Dominican Republic,120000.0
544,Finca,Dominican Republic,2014,70.0,U.S.A.,65.0,Blend,Dominican Republic,113750.0
545,Finca,Dominican Republic,2014,85.0,U.S.A.,50.0,Blend,Dominican Republic,106250.0
546,Forever Cacao,Rio Eni,2014,72.0,U.K.,55.0,Criollo,Peru,99000.0
547,Forteza (Cortes),Dominican Republic,2016,70.0,Puerto Rico,55.0,Blend,Domincan Republic,96250.0
548,Forteza (Cortes),Puerto Rico,2016,80.0,Puerto Rico,55.0,Blend,Domincan Republic,110000.0
549,Fossa,"Akesson's E., Sambirano V.",2016,70.0,Singapore,55.0,Blend,Madagascar,96250.0
550,Fossa,"Camino Verde P., Balao, Guayas",2016,75.0,Singapore,70.0,Blend,Ecuador,131250.0
551,Franceschi,Choroni,2014,70.0,Venezuela,70.0,Blend,Venezuela,122500.0
552,Franceschi,Ocumare,2014,70.0,Venezuela,75.0,Blend,Venezuela,131250.0
553,Franceschi,Canoabo,2012,70.0,Venezuela,75.0,Blend,Venezuela,131250.0
554,Frederic Blondeel,Costa Rica,2015,70.0,Belgium,70.0,Blend,Costa Rica,122500.0
555,Frederic Blondeel,Peru Brutus,2015,75.0,Belgium,70.0,Blend,Peru,131250.0
556,Frederic Blondeel,Vietnam,2015,80.0,Belgium,60.0,Trinitario,Vietnam,132000.0
557,French Broad,"Norandino, batch 161208",2017,70.0,U.S.A.,70.0,Blend,Peru,122500.0
558,French Broad,Guatemala,2015,73.0,U.S.A.,70.0,Blend,Guatemala,127750.0
559,French Broad,San Andres,2014,80.0,U.S.A.,60.0,Blend,Costa Rica,120000.0
560,French Broad,Tumbes Coop,2012,70.0,U.S.A.,50.0,Criollo,Peru,87500.0
561,French Broad,"Palo Blanco w/ panela, Chulucanas",2012,81.0,U.S.A.,40.0,Blend,Peru,81000.0
562,French Broad,"Maranon Canyon, Fortunato No. 4",2011,70.0,U.S.A.,70.0,Forastero (Nacional),Peru,122500.0
563,Fresco,"Maranon, #228, MR, SC",2014,70.0,U.S.A.,60.0,Forastero (Nacional),Peru,105000.0
564,Fresco,"Maranon, #227, LR, MC",2014,70.0,U.S.A.,70.0,Forastero (Nacional),Peru,122500.0
565,Fresco,"Maranon, #229, MR, LC",2014,70.0,U.S.A.,70.0,Forastero (Nacional),Peru,122500.0
566,Fresco,"Maranon, #230, DR, LC",2014,70.0,U.S.A.,70.0,Forastero (Nacional),Peru,122500.0
567,Fresco,"Conacado, #223, MR, SC",2013,72.0,U.S.A.,65.0,Blend,Dominican Republic,117000.0
568,Fresco,"Conacado, #224, MR, MC",2013,72.0,U.S.A.,75.0,Blend,Dominican Republic,135000.0
569,Fresco,"San Martin, Bellavista Coop, #226, DR, MC",2013,70.0,U.S.A.,75.0,Blend,Peru,131250.0
570,Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",2013,70.0,U.S.A.,80.0,Trinitario,Peru,154000.0
571,Fresco,"Sambirano Valley, #216, MR, LC",2012,74.0,U.S.A.,80.0,Trinitario,Madagascar,162800.0
572,Fresco,"Ghana, #211, MR, MC",2011,74.0,U.S.A.,55.0,Forastero,Ghana,101750.0
573,Fresco,"Jamaica, #209, DR, SC",2011,70.0,U.S.A.,65.0,Trinitario,Jamaica,125125.00000000001
574,Fresco,"Conacado, #212, LR, SC",2011,72.0,U.S.A.,70.0,Blend,Dominican Republic,126000.0
575,Fresco,"Jamaica, #210, DR, MC",2011,70.0,U.S.A.,70.0,Trinitario,Jamaica,134750.0
576,Fresco,"Sambirano Valley, #214, LR, MC",2011,74.0,U.S.A.,55.0,Trinitario,Madagascar,111925.00000000001
577,Fresco,"Conacado, #213, DR, -C",2011,72.0,U.S.A.,65.0,Blend,Dominican Republic,117000.0
578,Fresco,"Sambirano Valley, #215, MR, MC",2011,74.0,U.S.A.,60.0,Trinitario,Madagascar,122100.00000000001
579,Fresco,"Chuao, #218, MR, MC",2011,76.0,U.S.A.,65.0,Trinitario,Venezuela,135850.0
580,Fresco,"Chuao, #217, DR, MC",2011,70.0,U.S.A.,80.0,Trinitario,Venezuela,154000.0
581,Fresco,"Jamaica, #204, DR, SC",2009,80.0,U.S.A.,55.0,Trinitario,Jamaica,121000.00000000001
582,Fresco,"Jamaica, #206, DR, LC",2009,70.0,U.S.A.,60.0,Trinitario,Jamaica,115500.00000000001
583,Fresco,"Jamaica, #205, DR, MC",2009,70.0,U.S.A.,65.0,Trinitario,Jamaica,125125.00000000001
584,Friis Holm,"Rugoso, Bad Fermentation",2016,70.0,Denmark,70.0,Blend,Nicaragua,122500.0
585,Friis Holm (Bonnat),La Dalia,2015,85.0,Denmark,65.0,Blend,Nicaragua,138125.0
586,Friis Holm (Bonnat),La Dalia,2014,70.0,Denmark,70.0,Blend,Nicaragua,122500.0
587,Friis Holm (Bonnat),"Barba, Xoco",2013,70.0,Denmark,65.0,Blend,Nicaragua,113750.0
588,Friis Holm (Bonnat),"Medagla, Xoco",2013,70.0,Denmark,70.0,Blend,Nicaragua,122500.0
589,Friis Holm (Bonnat),"Chuno, triple turned, Xoco",2012,70.0,Denmark,65.0,"Criollo, Trinitario",Nicaragua,125125.00000000001
590,Friis Holm (Bonnat),"Red Mayan, Xoco",2012,70.0,Denmark,65.0,"Criollo, Trinitario",Honduras,125125.00000000001
591,Friis Holm (Bonnat),"Chuno, double turned, Xoco",2012,70.0,Denmark,65.0,"Criollo, Trinitario",Nicaragua,125125.00000000001
592,Friis Holm (Bonnat),"Rugoso, Xoco",2012,70.0,Denmark,75.0,Blend,Nicaragua,131250.0
593,Friis Holm (Bonnat),"Johe, Xoco",2011,70.0,Denmark,65.0,"Criollo, Trinitario",Nicaragua,125125.00000000001
594,Friis Holm (Bonnat),"Chuno, Xoco",2011,70.0,Denmark,70.0,"Criollo, Trinitario",Nicaragua,134750.0
595,Friis Holm (Bonnat),"Nicaliso, Xoco",2011,70.0,Denmark,70.0,"Criollo, Trinitario",Nicaragua,134750.0
596,Fruition,"Wild Bolivian, Batch 2",2016,74.0,U.S.A.,75.0,Beniano,Bolivia,138750.0
597,Fruition,"Coto Brus, Heirloom, Batch 1",2016,74.0,U.S.A.,80.0,Amazon mix,Costa Rica,148000.0
598,Fruition,Gran Couva,2014,70.0,U.S.A.,75.0,Trinitario,Trinidad,144375.0
599,Fruition,Maranon,2014,76.0,U.S.A.,60.0,Forastero (Nacional),Peru,114000.0
600,Fruition,La Red,2013,70.0,U.S.A.,75.0,Blend,Dominican Republic,131250.0
601,Fruition,Camino Verde,2013,75.0,U.S.A.,60.0,Blend,Ecuador,112500.0
602,Fruition,Peru,2012,70.0,U.S.A.,50.0,Blend,Peru,87500.0
603,Fruition,Costa Rica,2011,70.0,U.S.A.,60.0,Blend,Costa Rica,105000.0
604,Garden Island,"Kaua'I, Alea Estate +world",2014,85.0,U.S.A.,50.0,Blend,Hawaii,106250.0
605,Georgia Ramon,ABOCFA Coop,2015,70.0,Germany,80.0,Forastero,Ghana,140000.0
606,Georgia Ramon,Conacado Coop,2015,70.0,Germany,70.0,Trinitario,Domincan Republic,134750.0
607,Georgia Ramon,Conacado Coop,2015,80.0,Germany,70.0,Trinitario,Domincan Republic,154000.0
608,Georgia Ramon,Akesson P.,2015,75.0,Germany,70.0,Trinitario,Madagascar,144375.0
609,Glennmade,"Toledo District, 2015 Harvest",2016,70.0,U.S.A.,70.0,Blend,Belize,122500.0
610,Goodnow Farms,"Almendra Blanca, batch 1004",2016,77.0,U.S.A.,55.0,Blend,Mexico,105875.0
611,Goodnow Farms,"El Carmen, batch 1003",2016,77.0,U.S.A.,65.0,Blend,Nicaragua,125125.0
612,Goodnow Farms,"Asochivite, batch 1005",2016,77.0,U.S.A.,65.0,Blend,Guatemala,125125.0
613,Grand Place,"Ben Tre, Dong Nai",2011,72.0,Vietnam,60.0,Trinitario,Vietnam,118800.00000000001
614,Green & Black's (ICAM),Dark,2006,70.0,U.K.,50.0,Blend,Other,87500.0
615,Green Bean to Bar,Madagascar,2016,70.0,Japan,70.0,Blend,Madagascar,122500.0
616,Grenada Chocolate Co.,Grenada,2010,82.0,Grenada,65.0,Trinitario,Grenada,146575.0
617,Grenada Chocolate Co.,Grenada,2008,71.0,Grenada,50.0,Trinitario,Grenada,97625.00000000001
618,Guido Castagna,Lacri Blend,2009,76.0,Italy,60.0,Blend,Venezuela,114000.0
619,Guittard,"Epique, Blend No. 49",2015,70.0,U.S.A.,75.0,Blend,Other,131250.0
620,Guittard,Coucher du Soleil,2011,72.0,U.S.A.,55.0,Blend,Other,99000.0
621,Guittard,Onyx,2011,72.0,U.S.A.,65.0,Blend,Other,117000.0
622,Guittard,Nocturne,2009,91.0,U.S.A.,60.0,Blend,Other,136500.0
623,Guittard,Complexite,2009,70.0,U.S.A.,70.0,Blend,Other,122500.0
624,Guittard,Quetzalcoatl,2007,72.0,U.S.A.,70.0,Blend,Other,126000.0
625,Habitual,Papua New Guinea,2014,80.0,Canada,55.0,Blend,Papua New Guinea,110000.0
626,Habitual,Campesino w/ nibs,2014,74.0,Canada,55.0,Blend,Other,101750.0
627,Habitual,Dominican Republic,2014,75.0,Canada,65.0,Blend,Dominican Republic,121875.0
628,Habitual,Trinitario,2014,70.0,Canada,70.0,Trinitario,Other,134750.0
629,Habitual,Africa meets Latina,2014,70.0,Canada,60.0,Blend,Other,105000.0
630,Habitual,Amazonas,2014,80.0,Canada,60.0,Blend,Other,120000.0
631,Habitual,one hundred,2014,100.0,Canada,40.0,Blend,Other,100000.0
632,Hachez,Arriba,2007,77.0,Germany,50.0,Forastero (Arriba),Ecuador,96250.0
633,Hacienda El Castillo,Don Homero- Cerecita Valley,2014,70.0,Ecuador,60.0,Trinitario,Ecuador,115500.00000000001
634,Haigh,South America and Africa,2011,70.0,Australia,60.0,Blend,"South America, Africa",105000.0
635,Harper Macaw,"Vale do Juliana, w/ nibs",2016,85.0,U.S.A.,65.0,Blend,Brazil,138125.0
636,Harper Macaw,"Tome Acu E., Amazon Rainforest",2015,77.0,U.S.A.,70.0,Blend,Brazil,134750.0
637,Harper Macaw,"Vale do Juliana E., Atlantic Forest",2015,74.0,U.S.A.,70.0,Blend,Brazil,129500.0
638,Heirloom Cacao Preservation (Brasstown),"Maya Mtn, Moho R., Toledo D., 2015",2016,70.0,U.S.A.,65.0,Amazon,Belize,113750.0
639,Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",2016,74.0,U.S.A.,70.0,Amazon mix,Costa Rica,129500.0
640,Heirloom Cacao Preservation (Manoa),"Maunawili, O'ahu, Agri Research C., 2015",2016,72.0,U.S.A.,70.0,Blend,Hawaii,126000.0
641,Heirloom Cacao Preservation (Millcreek),"Los Rios, Hacienda Limon, Orecao, 2015",2016,70.0,U.S.A.,70.0,EET,Ecuador,122500.0
642,Heirloom Cacao Preservation (Mindo),"Pinchincha, Mindo, Coop Nueva Esper., 2015",2016,77.0,U.S.A.,70.0,EET,Ecuador,134750.0
643,Heirloom Cacao Preservation (Zokoko),"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",2016,72.0,U.S.A.,80.0,Beniano,Bolivia,144000.0
644,hello cocoa,Venezuela,2015,74.0,U.S.A.,70.0,Criollo,Venezuela,129500.0
645,hexx,Tanzania,2015,70.0,U.S.A.,55.0,Blend,Tanzania,96250.0
646,hexx,Madagascar,2015,74.0,U.S.A.,60.0,Trinitario,Madagascar,122100.00000000001
647,hexx,Venezuela,2015,70.0,U.S.A.,60.0,Blend,Venezuela,105000.0
648,hexx,Ecuador,2015,73.0,U.S.A.,65.0,Blend,Ecuador,118625.0
649,hexx,Peru,2015,70.0,U.S.A.,65.0,Blend,Peru,113750.0
650,Hogarth,Akesson's Estate,2016,70.0,New Zealand,55.0,Trinitario,Madagascar,105875.00000000001
651,Hogarth,Carenero Superior,2016,72.0,New Zealand,55.0,Trinitario,Venezuela,108900.00000000001
652,Hogarth,Conacado,2016,75.0,New Zealand,65.0,Trinitario,Domincan Republic,134062.5
653,Hoja Verde (Tulicorp),Arriba,2009,80.0,Ecuador,40.0,Forastero (Arriba) ASS,Ecuador,80000.0
654,Hoja Verde (Tulicorp),Manabi,2009,80.0,Ecuador,50.0,Forastero (Arriba) ASS,Ecuador,100000.0
655,Hoja Verde (Tulicorp),Arriba,2009,72.0,Ecuador,60.0,Forastero (Arriba) ASS,Ecuador,108000.0
656,Holy Cacao,Maranon,2016,70.0,Israel,55.0,Blend,Peru,96250.0
657,Holy Cacao,"Camino Verde P., Balao, Guayas",2015,70.0,Israel,70.0,Blend,Ecuador,122500.0
658,Holy Cacao,Sambirano,2015,70.0,Israel,70.0,Trinitario,Madagascar,134750.0
659,Holy Cacao,Gran Couva,2015,70.0,Israel,70.0,Trinitario,Trinidad,134750.0
660,Holy Cacao,Mara,2015,70.0,Israel,70.0,Blend,Venezuela,122500.0
661,Holy Cacao,Ivory Coast,2009,70.0,Israel,50.0,Blend,Ivory Coast,87500.0
662,Holy Cacao,Hispaniola,2009,70.0,Israel,55.0,Blend,Dominican Republic,96250.0
663,Holy Cacao,San Martin,2009,70.0,Israel,70.0,Blend,Peru,122500.0
664,Holy Cacao,Hispaniola w/ nibs,2009,75.0,Israel,75.0,Blend,Dominican Republic,140625.0
665,Honest,"Ecuador, w/ nibs",2014,72.0,South Africa,50.0,Blend,Ecuador,90000.0
666,Hotel Chocolat,"Pepiniere, single Cote",2015,70.0,U.K.,55.0,Blend,St. Lucia,96250.0
667,Hotel Chocolat,"Marcial, single Cote, 2012",2013,70.0,U.K.,80.0,Trinitario,St. Lucia,154000.0
668,Hotel Chocolat,"Island Growers, 2012, 120hr c.",2013,100.0,U.K.,35.0,Trinitario,St. Lucia,96250.00000000001
669,Hotel Chocolat (Coppeneur),Trinidad,2013,75.0,U.K.,60.0,Trinitario,Trinidad,123750.00000000001
670,Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,2013,80.0,U.K.,70.0,Trinitario,Vietnam,154000.0
671,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",2013,90.0,U.K.,60.0,Forastero (Nacional),Ecuador,135000.0
672,Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",2013,72.0,U.K.,60.0,Trinitario,Madagascar,118800.00000000001
673,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",2013,82.0,U.K.,70.0,Forastero (Nacional),Ecuador,143500.0
674,Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",2013,100.0,U.K.,55.0,Blend,Peru,137500.0
675,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",2013,100.0,U.K.,50.0,Forastero (Nacional),Ecuador,125000.0
676,Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",2013,100.0,U.K.,55.0,Blend,Dominican Republic,137500.0
677,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",2011,80.0,U.K.,60.0,Forastero (Nacional),Ecuador,120000.0
678,Hotel Chocolat (Coppeneur),Ecuador,2010,70.0,U.K.,55.0,Blend,Ecuador,96250.0
679,Hotel Chocolat (Coppeneur),Santo Domingo,2010,70.0,U.K.,60.0,Blend,Dominican Republic,105000.0
680,Hotel Chocolat (Coppeneur),Chuao,2010,70.0,U.K.,55.0,Trinitario,Venezuela,105875.00000000001
681,Hotel Chocolat (Coppeneur),St. Lucia,2008,72.0,U.K.,60.0,Blend,St. Lucia,108000.0
682,Hotel Chocolat (Coppeneur),Uganda,2008,80.0,U.K.,50.0,Forastero,Uganda,100000.0
683,Hotel Chocolat (Coppeneur),Tanzania,2008,75.0,U.K.,55.0,Blend,Tanzania,103125.0
684,Hotel Chocolat (Coppeneur),Uba Budo,2008,72.0,U.K.,60.0,Forastero,Sao Tome,108000.0
685,Hummingbird,Lam Dong,2015,70.0,Canada,70.0,Trinitario,Vietnam,134750.0
686,Hummingbird,Bolivia,2014,70.0,Canada,60.0,"Criollo, Trinitario",Bolivia,115500.00000000001
687,Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",2014,70.0,Canada,60.0,"Criollo, Trinitario",Bolivia,115500.00000000001
688,Hummingbird,Momotombo,2014,70.0,Canada,60.0,Trinitario,Nicaragua,115500.00000000001
689,Hummingbird,Hispaniola,2014,70.0,Canada,75.0,Trinitario,Dominican Republic,144375.0
690,Hummingbird,Zorzal Reserva w/ Charles Kerchner,2014,70.0,Canada,70.0,Blend,Dominican Republic,122500.0
691,Hummingbird,"Ocumare, Cumboto",2013,70.0,Canada,65.0,"Trinitario, Criollo",Venezuela,125125.00000000001
692,Hummingbird,Amazonas,2013,70.0,Canada,75.0,Forastero,Venezuela,131250.0
693,Idilio (Felchlin),"Chuao, Venezuela",2013,72.0,Switzerland,75.0,Trinitario,Venezuela,148500.0
694,Idilio (Felchlin),Coopertiva Amazona,2011,72.0,Switzerland,75.0,Criollo,Venezuela,135000.0
695,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",2011,72.0,Switzerland,75.0,Blend,Venezuela,135000.0
696,Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",2011,72.0,Switzerland,65.0,Criollo,Venezuela,117000.0
697,Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",2011,72.0,Switzerland,75.0,Criollo,Venezuela,135000.0
698,Idilio (Felchlin),"Porcelana, Zulia",2011,74.0,Switzerland,80.0,Criollo,Venezuela,148000.0
699,Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",2011,72.0,Switzerland,70.0,Criollo,Venezuela,126000.0
700,Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",2011,70.0,Switzerland,80.0,Trinitario,Venezuela,154000.0
701,Idilio (Felchlin),Coopertiva Amazona w/ nibs,2011,72.0,Switzerland,80.0,Criollo,Venezuela,144000.0
702,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",2011,72.0,Switzerland,80.0,Blend,Venezuela,144000.0
703,Indaphoria,La Red,2012,70.0,U.S.A.,65.0,Blend,Dominican Republic,113750.0
704,Indaphoria,"Conacado, Manifesto",2012,70.0,U.S.A.,55.0,Blend,Dominican Republic,96250.0
705,Indi,Honduras,2014,77.0,U.S.A.,60.0,Blend,Honduras,115500.0
706,iQ Chocolate,"Satipo region, white label",2012,72.0,Scotland,55.0,Criollo,Peru,99000.0
707,iQ Chocolate,black label,2012,72.0,Scotland,60.0,Blend,Peru,108000.0
708,Isidro,Madagascar,2014,72.0,U.S.A.,70.0,Trinitario,Madagascar,138600.0
709,Isidro,Peru,2014,72.0,U.S.A.,45.0,Blend,Peru,81000.0
710,Isidro,Belize,2014,72.0,U.S.A.,65.0,Trinitario,Belize,128700.00000000001
711,Isidro,Dominican Republic,2014,72.0,U.S.A.,65.0,Blend,Dominican Republic,117000.0
712,Izard,"Maya Mountain, Toledo, Batch 29",2015,70.0,U.S.A.,70.0,Trinitario,Belize,134750.0
713,Izard,"Elvesia P., Batch 32",2015,70.0,U.S.A.,55.0,Blend,Dominican Republic,96250.0
714,Jacque Torres,Trinatario Treasure,2006,71.0,U.S.A.,40.0,Trinitario,Ghana,78100.0
715,Just Good Chocolate,Belize,2014,70.0,U.S.A.,70.0,Trinitario,Belize,134750.0
716,Just Good Chocolate,Madagascar,2014,70.0,U.S.A.,70.0,Trinitario,Madagascar,134750.0
717,Just Good Chocolate,Peru,2014,70.0,U.S.A.,80.0,Blend,Peru,140000.0
718,Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",2013,70.0,Domincan Republic,70.0,Blend,Dominican Republic,122500.0
719,Kah Kow,"Rizek Cacao, Domin. Rep.",2013,82.0,Domincan Republic,60.0,Blend,Dominican Republic,123000.0
720,Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,2008,70.0,Ecuador,60.0,Blend,Ecuador,105000.0
721,Kallari (Ecuatoriana),Sisa's Secret/ original micro,2008,70.0,Ecuador,70.0,Blend,Ecuador,122500.0
722,Kallari (Ecuatoriana),Roberto,2008,75.0,Ecuador,55.0,Blend,Ecuador,103125.0
723,Kallari (Ecuatoriana),Diego/ original micro,2008,85.0,Ecuador,50.0,Blend,Ecuador,106250.0
724,Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,2008,85.0,Ecuador,55.0,Blend,Ecuador,116875.0
725,Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,2008,85.0,Ecuador,60.0,Blend,Ecuador,127500.0
726,Kallari (Ecuatoriana),Cacao Nacional W.F.,2008,75.0,Ecuador,50.0,Blend,Ecuador,93750.0
727,Kallari (Ecuatoriana),Cacao Nacional W.F.,2008,85.0,Ecuador,60.0,Blend,Ecuador,127500.0
728,Kaoka (Cemoi),Noir,2009,70.0,France,55.0,Blend,Other,96250.0
729,Kaoka (Cemoi),Ecuador,2009,80.0,France,55.0,Blend,Ecuador,110000.0
730,Kerchner,"La Red, Project Reserva, Guaconejo",2013,70.0,U.S.A.,75.0,Blend,Dominican Republic,131250.0
731,Ki' Xocolatl,Dark,2009,72.0,Mexico,40.0,Blend,Mexico,72000.0
732,Kto,San Martin,2014,72.0,U.S.A.,50.0,Blend,Peru,90000.0
733,Kto,Ocumare,2014,72.0,U.S.A.,55.0,Blend,Venezuela,99000.0
734,Kto,Belize,2014,72.0,U.S.A.,60.0,Trinitario,Belize,118800.00000000001
735,Kto,Sambirano Valley,2014,72.0,U.S.A.,65.0,Trinitario,Madagascar,128700.00000000001
736,Kto,Belize,2014,90.0,U.S.A.,65.0,Trinitario,Belize,160875.0
737,Kto,Elvesia,2014,72.0,U.S.A.,65.0,Blend,Dominican Republic,117000.0
738,Kto,ROIG,2014,72.0,U.S.A.,65.0,Blend,Dominican Republic,117000.0
739,K'ul,"Kafupbo, Petit Bourg, De Borgnes",2016,70.0,U.S.A.,65.0,Blend,Haiti,113750.0
740,K'ul,"Maranon, Fortunato No. 4",2016,70.0,U.S.A.,55.0,Forastero (Nacional),Peru,96250.0
741,K'ul,"Los Rios, Hacienda Limon, Heirloom",2016,70.0,U.S.A.,75.0,Blend,Ecuador,131250.0
742,K'ul,"Bahia, Fazenda Camboa",2016,70.0,U.S.A.,75.0,Forastero,Brazil,131250.0
743,Kyya,Uganda,2014,72.5,U.S.A.,50.0,Forastero,Uganda,90625.0
744,Kyya,Hispaniola,2014,72.5,U.S.A.,60.0,Blend,Dominican Republic,108750.0
745,Kyya,Ecuador,2014,72.5,U.S.A.,50.0,Blend,Ecuador,90625.0
746,Kyya,Madagascar,2014,72.5,U.S.A.,60.0,Trinitario,Madagascar,119625.00000000001
747,L.A. Burdick (Felchlin),Peru,2012,74.0,U.S.A.,65.0,Blend,Peru,120250.0
748,L.A. Burdick (Felchlin),Brazil,2012,70.0,U.S.A.,80.0,Blend,Brazil,140000.0
749,L.A. Burdick (Felchlin),Quito,2011,74.0,U.S.A.,75.0,Blend,Ecuador,138750.0
750,L.A. Burdick (Felchlin),Grenada,2010,75.0,U.S.A.,65.0,Trinitario,Grenada,134062.5
751,L.A. Burdick (Felchlin),Dominican Republic,2010,74.0,U.S.A.,75.0,Blend,Dominican Republic,138750.0
752,L.A. Burdick (Felchlin),Venzuela,2010,71.0,U.S.A.,60.0,Blend,Venezuela,106500.0
753,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",2016,70.0,Japan,45.0,"Trinitario, Criollo",Peru,86625.0
754,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",2016,70.0,Japan,50.0,"Trinitario, Criollo",Peru,96250.00000000001
755,La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",2016,70.0,Japan,60.0,Criollo,Peru,105000.0
756,La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",2016,70.0,Japan,60.0,"Trinitario, Criollo",Belize,115500.00000000001
757,La Maison du Chocolat (Valrhona),"Cuana, 2013",2013,74.0,France,55.0,Blend,"Africa, Carribean, C. Am.",101750.0
758,La Maison du Chocolat (Valrhona),"Cuana, 2008",2008,74.0,France,70.0,Blend,"Ven., Indonesia, Ecuad.",129500.0
759,La Oroquidea,Peruvian Amazon,2011,72.0,Peru,50.0,Blend,Peru,90000.0
760,Laia aka Chat-Noir,"Madagascar, Batch 59/100",2015,75.0,France,55.0,Trinitario,Madagascar,113437.50000000001
761,Laia aka Chat-Noir,"Vietnam, Batch 50/100",2015,75.0,France,55.0,Trinitario,Vietnam,113437.50000000001
762,Laia aka Chat-Noir,"Cuba, Batch 59/100",2015,75.0,France,60.0,Blend,Cuba,112500.0
763,Laia aka Chat-Noir,"Peru, Batch 51/100",2015,75.0,France,65.0,Blend,Peru,121875.0
764,Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",2015,75.0,France,60.0,Blend,Ivory Coast,112500.0
765,Laia aka Chat-Noir,"Sao Tome, Batch 151",2015,75.0,France,70.0,Forastero,Sao Tome,131250.0
766,Laia aka Chat-Noir,"Bahia, Batch 148",2015,75.0,France,65.0,Blend,Brazil,121875.0
767,Laia aka Chat-Noir,"Lam Dong, Batch 153",2015,75.0,France,75.0,Trinitario,Vietnam,154687.5
768,Laia aka Chat-Noir,Cuba,2014,70.0,France,55.0,Blend,Cuba,96250.0
769,Lajedo do Ouro,Catongo,2012,70.0,Brazil,70.0,Forastero (Catongo),Brazil,122500.0
770,Lake Champlain (Callebaut),Tanzania,2009,75.0,U.S.A.,50.0,Blend,Tanzania,93750.0
771,L'Amourette,Rugoso,2016,80.0,U.S.A.,70.0,Trinitario,Nicaragua,154000.0
772,L'Amourette,Carenero Superior,2012,75.0,U.S.A.,60.0,Trinitario,Venezuela,123750.00000000001
773,L'Amourette,Rio Caribe,2012,75.0,U.S.A.,60.0,Trinitario,Venezuela,123750.00000000001
774,L'Amourette,Blend,2012,72.0,U.S.A.,60.0,Criollo,"Peru, Ecuador, Venezuela",108000.0
775,Letterpress,"La Masica, Batch 7, FHIA",2017,70.0,U.S.A.,70.0,Blend,Honduras,122500.0
776,Letterpress,"Maya Mtn, Batch 18, Heirloom",2017,70.0,U.S.A.,65.0,Blend,Belize,113750.0
777,Letterpress,Liberia,2016,70.0,U.S.A.,65.0,Blend,Liberia,113750.0
778,Letterpress,Beniamo,2015,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
779,Letterpress,"San Juan Estate, Gran Couva",2015,70.0,U.S.A.,70.0,Trinitario,Trinidad,134750.0
780,Letterpress,San Andres,2015,70.0,U.S.A.,60.0,Blend,Costa Rica,105000.0
781,Letterpress,"La Red, Guaconejo",2015,70.0,U.S.A.,65.0,Blend,Domincan Republic,113750.0
782,Letterpress,Kokoa Kamili,2015,70.0,U.S.A.,70.0,Blend,Tanzania,122500.0
783,Letterpress,Maranura,2014,70.0,U.S.A.,70.0,Forastero (Nacional),Peru,122500.0
784,Levy,Sambirano,2014,71.0,Finland,70.0,Criollo,Madagascar,124250.0
785,Lilla,Madagascar,2016,70.0,Finland,60.0,Trinitario,Madagascar,115500.00000000001
786,Lillie Belle,Purple Haze,2012,75.0,U.S.A.,55.0,Blend,"Venezuela, Dom. Rep.",103125.0
787,Lillie Belle,"The Other One, Grand Cru",2012,74.0,U.S.A.,60.0,Blend,Dominican Republic,111000.0
